id	sentence1	sentence2	label
1113629546136338439	africellug you say that your sim cards are free of charge but these dudes ask for k fir the sim cards are u aware of that 	africell - Calls	None
1113629546136338439	africellug you say that your sim cards are free of charge but these dudes ask for k fir the sim cards are u aware of that 	africell - CustomerService	Negative
1113629546136338439	africellug you say that your sim cards are free of charge but these dudes ask for k fir the sim cards are u aware of that 	africell - Data	None
1113629546136338439	africellug you say that your sim cards are free of charge but these dudes ask for k fir the sim cards are u aware of that 	africell - General	None
1113629546136338439	africellug you say that your sim cards are free of charge but these dudes ask for k fir the sim cards are u aware of that 	africell - Network	None
1113753716258234368	africellug your network in kyamakanda rukungiri is terrible jumping between edge and no network 	africell - Calls	None
1113753716258234368	africellug your network in kyamakanda rukungiri is terrible jumping between edge and no network 	africell - CustomerService	None
1113753716258234368	africellug your network in kyamakanda rukungiri is terrible jumping between edge and no network 	africell - Data	None
1113753716258234368	africellug your network in kyamakanda rukungiri is terrible jumping between edge and no network 	africell - General	None
1113753716258234368	africellug your network in kyamakanda rukungiri is terrible jumping between edge and no network 	africell - Network	Negative
1113763080557797378	the only internet in uganda that makes sense is africellug it may run at a supersonic speed but at least one does not worry about buffering and crap wamma do you support music call me 	africell - Calls	None
1113763080557797378	the only internet in uganda that makes sense is africellug it may run at a supersonic speed but at least one does not worry about buffering and crap wamma do you support music call me 	africell - CustomerService	None
1113763080557797378	the only internet in uganda that makes sense is africellug it may run at a supersonic speed but at least one does not worry about buffering and crap wamma do you support music call me 	africell - Data	Positive
1113763080557797378	the only internet in uganda that makes sense is africellug it may run at a supersonic speed but at least one does not worry about buffering and crap wamma do you support music call me 	africell - General	None
1113763080557797378	the only internet in uganda that makes sense is africellug it may run at a supersonic speed but at least one does not worry about buffering and crap wamma do you support music call me 	africell - Network	None
1113832929816383488	africellug i feel like your swift bundles were cheaper pre ott or our data demands have just increased thinking 	africell - Calls	None
1113832929816383488	africellug i feel like your swift bundles were cheaper pre ott or our data demands have just increased thinking 	africell - CustomerService	None
