id	sentence	label
1127828083568988160	mtn today is th may you can reconnect my number and disconnect on th may you are being over zealous 	None
1127830970391044096	safaricomcare i sent money from my mtn wallet to mpesa at yesterday but somehow the money is yet to arrive just wondering what the problem could be been doing these kinds of transactions seamlessly and promptly 	None
1127830988766289920	mtn s thief of your company and yet its my own money am absolutely proud of that sister of yours who at least told me the truth by saying thatthe same agent called you to block my mobile money account because of that moneyand imagine thatthat momo agent 	None
1127832841172279296	mtn the agent is paid by double by us customer and you the company but still he is fighting to stop my cash from me please do something am not tired but am waiting for your help to unblock my account because every where i go even here in koboko mtn service center they tell me 	None
1127854367405690880	so mtn has disconnected me sleepy before th 	None
1127855076285009922	mtn you said you would disconnect us on th may why disconnect today 	None
1127861739364732928	rofl but mtn so u decide to disconnect me but i can still load as much airtime amp data as i wanti just cant use it so you inconvenience mebut u make sure you keep making your money u guys win 	None
1127864149516492802	mtn so you decide to disable my line after i hustled practically went and registered my line and nio my fault i have to register again cool come pick your line and me am giving it back for free dont worry i wont charge you for it 	None
1127866637632323584	mtn you said the lines were to go off on th and today is th u just cut them off any how but its okay i have switched to africell they have the fastest internet little did i knowafter yrs with yourip mtn 	None
1127901578403491841	apart from long lines while in the reverification process mtn wat ealse is annoying in 	None
1127918672515948544	when the bank says it has no network what do they exactly mean i can testify that i have never lost network with my airtel or mtn lines 	None
1127948973065625600	ktabazi mtn internet been bad all day 	None
1127951759324995584	mtn best internet services in the country 	None
1128003871413100544	elamystique mtn these companies are so incompetent sob 	Negative
1128024172305747973	mtn is the best network in the country trying to make sure the economy goes cashless great innovations with 	None
1128036728281935872	ktabazi mtn its been bad for sometime its so annoying 	Negative
1128110039053549569	idringp mtn these guys think that we have a lot of useless time to keep wasting swinging around their offices every after a few months mbu verify uo simcard simanyi go to the nearest service centre for helpndi munyivu persevere unamused 	None
1128145284951879682	mtn should explain how you buy voice bundles using mtn momo and you are granted successfully transaction but you failed to see the bundles you try calling customer care and they tell you to restart the phone but still nothing happens and you have lost your money 	None
1128215260161368064	mtn help the local person i we dont have network since early morning mtnugcare 	None
1128219801019736064	mtn sup with network in mbarara its on and off okwoman 	None
